DATAFLOW,LAST UPDATE,freq,unit,category,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,HR,2013,34.5,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,HR,2014,35.1,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,HR,2015,36.2,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,HR,2016,37.4,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,HR,2017,38.2,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,HR,2018,40.0,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,HR,2019,40.1,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,HR,2020,40.0,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,HR,2021,38.4,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,HU,2010,33.0,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,HU,2011,34.6,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,HU,2012,35.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,HU,2013,36.0,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,HU,2014,36.3,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,HU,2015,36.7,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,HU,2016,36.3,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,HU,2017,36.5,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,HU,2018,37.3,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,HU,2019,38.2,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,HU,2020,39.9,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,HU,2021,41.7,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,IE,2010,47.5,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,IE,2011,50.3,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,IE,2012,51.9,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,IE,2013,52.8,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,IE,2014,53.1,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,IE,2015,54.2,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,IE,2016,54.9,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,IE,2017,56.6,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,IE,2018,57.2,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,IE,2019,58.0,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,IE,2020,60.8,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,IE,2021,62.9,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,IS,2010,49.7,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,IS,2011,51.3,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,IS,2012,51.4,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,IS,2013,53.0,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,IS,2014,54.1,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,IS,2015,55.4,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,IS,2016,57.2,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,IS,2017,57.7,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,IS,2018,59.0,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,IS,2019,59.0,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,IS,2020,57.7,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,IS,2021,58.1,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,IT,2010,34.0,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,IT,2011,34.6,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,IT,2012,34.7,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,IT,2013,34.8,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,IT,2014,35.0,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,IT,2015,35.5,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,IT,2016,35.7,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,IT,2017,36.3,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,IT,2018,37.0,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,IT,2019,37.3,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,IT,2020,38.0,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,IT,2021,37.0,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,LT,2010,42.7,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,LT,2011,43.6,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,LT,2012,43.9,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,LT,2013,45.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,LT,2014,46.5,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,LT,2015,48.2,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,LT,2016,49.1,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,LT,2017,49.4,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,LT,2018,50.5,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,LT,2019,51.9,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,LT,2020,52.4,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,LT,2021,54.2,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,LU,2010,56.2,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,LU,2011,57.3,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,LU,2012,58.9,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,LU,2013,61.1,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,LU,2014,64.5,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,LU,2015,58.8,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,LU,2016,59.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,LU,2017,57.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,LU,2018,61.2,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,LU,2019,63.7,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,LU,2020,65.0,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,LU,2021,68.1,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,LV,2010,38.0,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,LV,2011,38.2,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,LV,2012,40.1,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,LV,2013,41.2,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,LV,2014,40.7,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,LV,2015,42.4,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,LV,2016,43.3,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,LV,2017,44.4,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,LV,2018,44.4,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,LV,2019,46.8,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,LV,2020,47.7,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,LV,2021,49.3,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,ME,2011,35.6,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,ME,2012,35.9,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,ME,2013,37.5,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,ME,2014,38.8,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,ME,2015,37.1,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,ME,2016,38.1,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,ME,2017,37.2,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,ME,2018,36.8,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,ME,2019,38.8,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,ME,2020,38.4,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,MK,2010,24.1,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,MK,2011,27.0,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,MK,2012,27.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,MK,2013,26.4,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,MK,2014,26.8,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,MK,2015,28.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,MK,2016,30.9,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,MK,2017,31.4,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,MK,2018,31.7,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,MK,2019,32.5,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,MK,2020,35.4,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,MT,2010,32.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,MT,2011,35.3,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,MT,2012,37.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,MT,2013,39.0,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,MT,2014,39.5,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,MT,2015,40.2,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,MT,2016,40.3,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,MT,2017,42.8,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,MT,2018,46.1,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,MT,2019,47.4,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,MT,2020,47.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,MT,2021,48.4,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,NL,2010,50.9,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,NL,2011,51.8,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,NL,2012,52.1,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,NL,2013,52.7,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,NL,2014,52.8,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,NL,2015,53.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,NL,2016,54.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,NL,2017,55.3,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,NL,2018,56.9,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,NL,2019,58.7,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,NL,2020,60.8,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,NL,2021,62.6,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,NO,2010,51.4,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,NO,2011,54.6,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,NO,2012,55.4,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,NO,2013,56.3,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,NO,2014,58.7,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,NO,2015,59.7,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,NO,2016,59.3,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,NO,2017,59.1,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,NO,2018,59.2,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,NO,2019,59.3,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,NO,2020,60.5,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,NO,2021,61.8,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,PL,2010,35.9,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,PL,2011,36.6,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,PL,2012,37.7,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,PL,2013,39.0,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,PL,2014,40.4,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,PL,2015,41.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,PL,2016,42.8,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,PL,2017,44.0,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,PL,2018,45.2,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,PL,2019,46.0,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,PL,2020,46.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,PL,2021,47.0,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,PT,2010,23.9,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,PT,2011,26.9,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,PT,2012,28.7,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,PT,2013,30.0,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,PT,2014,33.0,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,PT,2015,34.8,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,PT,2016,36.2,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,PT,2017,36.4,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,PT,2018,37.5,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,PT,2019,38.3,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,PT,2020,40.9,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,PT,2021,44.1,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,RO,2010,24.0,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,RO,2011,25.4,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,RO,2012,25.5,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,RO,2013,25.1,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,RO,2014,25.6,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,RO,2015,27.0,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,RO,2016,27.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,RO,2017,27.7,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,RO,2018,27.9,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,RO,2019,28.2,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,RO,2020,28.4,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,RO,2021,30.4,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,RS,2010,30.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,RS,2011,21.3,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,RS,2012,22.4,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,RS,2013,30.9,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,RS,2014,32.7,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,RS,2015,33.4,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,RS,2016,33.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,RS,2017,34.4,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,RS,2018,35.2,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,RS,2019,35.3,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,RS,2020,35.4,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,RS,2021,36.4,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,SE,2010,50.3,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,SE,2011,51.7,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,SE,2012,52.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,SE,2013,53.8,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,SE,2014,55.1,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,SE,2015,56.2,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,SE,2016,57.9,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,SE,2017,58.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,SE,2018,59.9,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,SE,2019,60.7,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,SE,2020,61.4,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,SE,2021,62.5,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,SI,2010,40.8,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,SI,2011,42.4,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,SI,2012,42.8,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,SI,2013,43.5,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,SI,2014,43.7,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,SI,2015,45.1,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,SI,2016,46.5,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,SI,2017,47.8,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,SI,2018,47.4,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,SI,2019,48.2,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,SI,2020,50.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,SI,2021,55.8,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,SK,2010,33.5,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,SK,2011,33.9,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,SK,2012,32.5,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,SK,2013,32.5,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,SK,2014,32.9,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,SK,2015,33.5,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,SK,2016,34.2,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,SK,2017,35.2,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,SK,2018,36.9,
